Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Marshall Islands;MHL;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2588.455613;2554.935118;2406.926642;2483.484908;2344.171975;2192.828366;2176.003264;2265.987562;2300.284459;2463.867101;2351.726567;2313.006917;2385.413381;2615.211768;2578.257137;
Middle income;MIC;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1111.245964;1124.01282;1129.504706;1139.307055;1157.983093;1179.906694;1214.640485;1248.054537;1254.233957;1268.329259;1315.278693;1354.439387;1388.17985;1434.536932;1514.788215;1611.14634;1691.961061;1825.039444;1899.662529;1923.270306;2028.766737;2160.463606;2256.780632;2358.122617;2428.884417;2471.580717;2530.898117;2619.27877;2725.495175;
North Macedonia;MKD;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2122.676115;1959.981127;1762.698114;1928.442457;2104.674197;2026.997372;2080.693562;2134.305596;2191.665962;2255.974464;2501.100571;2239.636137;2454.906963;2559.556716;2746.467139;2938.881564;3044.035284;3272.109724;3425.642978;3309.672424;3431.816582;3245.146699;3281.228276;3339.405338;3409.631197;3558.026645;3693.514093;3717.007404;3822.571053;
Mali;MLI;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;383.9984079;389.2774258;383.800895;397.4368177;399.6880081;416.4012219;407.5477696;431.3177259;451.4955923;493.4226427;481.1538871;498.6848182;526.486987;488.0056872;502.4483761;463.7352789;469.4481668;465.9162719;442.4802776;409.4844526;373.4284915;401.9523768;384.7265942;378.7121104;444.3496767;397.8677084;417.9541454;403.0571879;402.9675137;418.7829148;398.8217365;393.5048478;419.9512514;401.3643226;417.8728023;396.8249388;414.7778089;419.8822038;434.0346763;439.1550357;449.6236735;469.8004408;480.6573576;515.1392376;510.6851564;501.6858302;500.2382358;522.5540133;537.0468985;541.5306705;575.7559115;604.0615736;
Malta;MLT;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11130.18989;11307.02006;11107.81328;11535.5349;11675.37425;11931.46832;12226.9086;12264.84184;12160.3006;12286.39648;12201.30079;12500.15001;12333.7844;12409.76246;12448.48014;12772.22258;12783.4519;12852.2958;13344.81065;
Myanmar;MMR;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;553.0307214;;;;;;;;;
Middle East & North Africa (excluding high income);MNA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;808.4891307;769.2075276;759.5424985;822.9857611;834.8574222;833.3922774;821.7182;833.8366449;865.2344277;862.9018366;891.195528;917.7094704;974.3366499;985.1999089;1036.222148;1119.937971;1290.41219;1300.97783;1313.287852;1303.902522;1349.620482;1310.73925;1312.197088;1363.494041;1442.203763;1470.846086;1461.940203;1372.012193;1314.189452;1325.310103;1295.835213;1386.595054;1457.919189;1467.197742;1488.343662;1453.913361;1436.436429;1439.250788;1490.592988;1512.240493;1524.480985;1587.011906;1615.624213;1688.739009;1715.586595;1829.29977;1906.839433;2044.874415;2063.388438;2117.030733;2174.268092;2240.701217;2269.203042;2267.836226;2303.279415;2279.267122;2330.319662;2365.057337;;
Montenegro;MNE;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5066.805592;5656.698269;6276.549436;5370.807924;5467.988476;5487.54261;5268.81601;5347.291274;5494.831029;5613.963222;5913.596923;6145.615633;6428.023578;
Mongolia;MNG;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1459.546692;1659.75649;1839.469806;2081.307925;2168.49844;2299.405971;2196.658765;2271.828007;2379.067312;
Northern Mariana Islands;MNP;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9815.224331;10410.7248;10173.02283;8767.938112;9370.291518;9302.516809;9276.10448;7917.232088;8189.583295;7925.332575;8064.996373;8413.303417;8694.047994;8905.56207;9177.523077;9750.442072;9590.582812;
Mozambique;MOZ;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;276.5177362;263.9271471;254.6258189;201.3565041;195.2951988;181.1538072;187.2868483;208.1433793;214.8414259;227.9500129;215.7913023;222.1171978;196.7857828;197.5895536;195.0980157;199.0987784;209.6365229;218.4957829;224.0607226;230.3705429;222.6340907;218.0256154;285.5208053;292.2228792;295.8262394;307.4447608;312.3336311;326.6672229;335.1674539;346.2496647;349.0518944;356.383068;390.98039;405.686587;418.2043737;413.5831579;429.0540253;419.1631226;422.3815018;
Mauritania;MRT;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;371.1661277;444.1282975;426.7020896;487.0719497;548.7105215;521.695398;592.8049878;576.3079974;505.3758212;521.2773901;734.7045312;730.8764057;759.0424259;742.1009674;622.6780561;533.2154947;547.6249433;627.8665802;797.4792752;636.7907262;560.8509266;503.9822405;627.7765241;573.8705996;488.6721174;568.3108676;601.6950655;558.0783851;517.682275;492.2787068;536.0139953;516.3335474;568.0071689;526.4084583;578.256813;589.8870284;586.5964556;571.6698181;577.743382;586.6770406;574.4072857;589.6307326;596.6116015;611.7432347;638.0574376;635.9009747;637.5710664;637.5111423;672.4675079;668.5875371;669.8274127;663.1853458;674.6847447;685.3190871;701.0499184;
Mauritius;MUS;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;1694.341714;1767.817228;1794.622372;1780.141444;1652.596084;1578.250132;1614.812172;1631.25507;1686.959652;1758.554267;1867.200336;2218.350137;2392.549757;2545.301243;2653.582117;2757.632643;2852.550917;2969.583708;3099.443193;3219.895997;3344.218979;3470.881968;3646.177773;3746.406075;3854.302989;3937.323449;4039.385288;4198.658503;4520.023011;4817.841574;5079.939514;5282.483367;5616.522798;5718.717737;5855.534527;5992.588349;6139.784454;6287.897106;6441.595411;6617.793043;6808.783035;7022.374478;7252.202071;
Malawi;MWI;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;322.3549988;332.850621;344.0058479;347.697274;345.329955;311.5201872;334.9013034;324.1386866;359.0914987;395.3179642;434.8424222;381.8989004;411.5774144;419.830164;484.5983944;511.0999744;;
Malaysia;MYS;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;930.1502778;958.3657056;973.358318;973.5514812;993.9167558;1017.264296;1027.561165;1011.31304;1001.937173;1041.204312;1051.07071;1089.67254;1120.615834;1190.558799;1267.258215;1229.668519;1267.895154;1361.347682;1464.112292;1581.519058;1738.088993;1782.914082;1798.66181;1812.33906;1881.90054;1839.13301;1609.158338;1594.761179;1729.912424;1903.727382;2070.857461;2198.414619;2242.276951;2323.520496;2479.006912;2699.073145;2811.62905;2858.660703;2502.018724;2511.493153;2773.473488;2795.386873;2843.74298;3013.421492;3245.585633;3472.32068;3629.605127;3930.901641;4192.741077;4140.10641;4350.011868;4576.748221;4887.526282;5170.543103;5457.609255;5708.721254;5961.252936;6283.635631;6692.098287;
North America;NAC;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;14229.6743;14586.96155;15323.20922;15947.68205;15742.41905;15956.1183;16673.74594;17179.92787;17722.50765;17945.2699;17744.73829;17807.69442;17828.31721;18615.86746;19402.45239;20221.95733;20849.7616;21365.28246;22047.12322;22466.77502;22641.30523;22359.11971;22828.49324;23289.77088;23882.33275;24286.53768;24832.08916;25485.67558;26485.74661;27544.69716;28608.06007;29034.613;29531.89458;30198.60173;31027.0175;31845.19648;32531.53826;32993.36821;32691.08057;32025.91548;32355.804;32730.24992;32978.46221;33246.94335;33960.9026;34915.05794;35579.28489;36282.41906;37086.13947;
Namibia;NAM;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;2203.540566;2946.221406;2938.528616;2737.251411;2760.704856;2306.406249;2404.771489;2747.93913;2477.813101;2459.988016;1966.473226;2186.289763;2055.115782;2000.544085;1966.527049;1981.615644;2146.341521;2259.506819;2296.78388;2285.229208;2376.419444;2548.993707;2473.900213;2640.041378;2649.874007;2628.646538;2809.438887;2928.862126;3243.755321;3628.002219;3366.246095;3600.728813;3877.794096;4170.836423;4378.97613;4852.493442;5109.446907;4847.918312;4876.103758;
New Caledonia;NCL;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Niger;NER;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;245.0496215;241.0287623;244.2912826;247.7075771;250.7410578;254.0571472;254.6043554;254.8069358;253.8126432;261.4906697;265.5316267;267.1174783;268.3425742;
Nigeria;NGA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;1078.581557;928.2135726;697.8229325;721.0237848;862.9670551;762.1733927;700.8931449;730.3447001;657.394178;793.2499948;818.9963546;933.7890565;835.6235755;734.7448012;752.2143123;880.344029;830.8644826;807.7185248;720.5348843;715.1456377;1111.580605;1248.884782;1348.704453;1317.60213;1447.710313;1216.938204;1595.249786;1305.307726;1554.21963;1539.577129;1453.087121;1414.728735;1667.501023;1633.613079;1585.881426;1482.106174;1430.204494;1466.448561;
Nicaragua;NIC;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;1167.580029;1223.666494;1325.986502;1413.832097;1495.704484;1593.953203;1590.63176;1711.354635;1653.141692;1629.111763;1594.345552;1577.926001;1553.717269;1602.348362;1668.816165;1701.719917;1726.487087;1804.234109;1645.17334;1163.705466;1331.280377;1110.79368;941.3505356;864.8056866;799.9952137;717.5488794;643.1342762;611.1238596;858.7559075;792.9731712;657.686535;865.1583744;902.1502319;856.3616012;857.7402036;871.0682738;892.8401902;927.9027818;960.656678;977.4258924;1018.071236;1051.565093;1081.95217;1084.775862;1090.715109;1112.460574;1128.606988;1166.259745;1187.3709;1191.037618;1210.505827;1225.581887;1258.604353;1289.562792;1326.618411;1378.181586;1438.055259;1502.106052;1412.210087;
Netherlands;NLD;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;12294.79505;13026.68019;13278.82844;13486.87853;13993.05099;14327.47946;14627.20704;15314.42807;15851.41849;16480.34119;16575.82472;16431.52411;15929.86282;15627.71203;15764.58336;15797.13459;15942.12549;16229.29635;16461.47461;16609.18299;17030.81698;17597.17993;17931.82694;17924.10704;17943.96991;18184.0971;18576.63623;19402.04993;20108.53743;21107.42553;22216.3916;22866.21317;23158.32799;23278.78508;23138.99198;23233.95517;23390.67726;23316.74709;23702.24483;23820.30983;23251.3233;23156.67172;23064.94047;22717.52349;22432.27026;22435.46791;22777.84416;22910.62203;23260.93271;23663.73181;
Norway;NOR;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;13936.6575;14603.52974;14886.856;15310.39872;15668.56679;16406.75505;17302.35392;18310.28613;17950.43699;18640.78775;18965.64217;18957.6138;19099.93074;19413.81487;19976.96986;21754.61912;22771.72202;22525.46244;21931.57446;21707.75495;21782.99351;22131.31523;22524.15591;22898.91954;23541.84796;24265.91859;25669.87241;26327.85003;26911.83564;27726.28535;28698.62438;29142.52053;29894.79548;30668.51579;32148.79404;33336.38992;34709.54576;36175.82057;36326.52884;35881.48917;36787.66538;37172.5551;37969.38385;38567.62492;38925.03051;39583.99827;39677.56852;40239.52282;40731.7139;
Nepal;NPL;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;369.899532;377.1625641;383.5677575;382.1240775;395.0048166;411.1985887;419.1345;419.9457754;440.1778878;465.3666672;467.5408174;542.8665338;558.8591108;582.6086066;596.8878957;587.1064011;594.4221901;599.2834008;
Nauru;NRU;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
New Zealand;NZL;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;11973.42572;11848.49486;12462.47714;13254.17882;13501.36192;13143.40871;12601.67201;12154.40137;12367.60609;12357.64706;12312.49901;12516.16924;12221.57801;12428.17041;12798.4298;12893.47886;13427.80568;13690.56004;14052.73352;14127.07203;14054.30758;13071.00175;12976.46277;13322.61181;13985.65113;14355.88289;14839.86929;15044.28788;15348.27278;15728.43537;15856.30689;16185.65325;16699.47621;17389.01971;18051.19477;18672.86098;19007.59871;19557.68851;19257.56402;19332.65725;19566.58635;20050.47479;20393.5075;20989.63993;21296.39597;21703.17264;22485.08901;22903.98058;23226.97048;
OECD members;OED;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;9889.332952;10212.326;10710.25008;11198.7542;11157.48024;11315.17246;11704.33794;12003.02299;12365.83421;12706.72813;12739.74953;12808.67668;12892.25398;13177.08854;13496.01581;13901.86749;14336.83582;14747.94581;15242.29251;15663.9198;16006.63611;16072.94759;16363.64822;16506.14385;16842.12318;17115.53126;17510.36448;17907.95327;18362.414;18955.4401;19565.23056;19855.35881;20125.86898;20432.43894;20896.63222;21346.85929;21718.36558;22061.73026;21942.25946;21529.01199;21816.85882;22007.99363;22102.65988;22259.10557;22518.55601;22952.25844;23332.50686;23740.00429;24101.12558;
Oman;OMN;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4004.871206;4176.956652;4130.884639;4601.182389;4767.142893;4771.273594;4873.264159;5646.864425;5762.815054;6196.139045;6157.10256;6215.528609;6400.949403;6117.779491;5959.284291;5841.742925;5852.163096;6136.166772;5986.642232;
Other small states;OSS;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3160.378332;3210.651886;3301.985899;3412.009373;3659.736711;3837.089842;4086.107173;4338.618804;4500.270685;4412.555218;4525.966147;4614.075826;4672.386563;4819.138732;4874.776456;5017.403041;5118.473353;5176.637474;5282.941689;
Pakistan;PAK;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;566.2317994;567.8663512;606.4861329;593.1829318;601.8315562;577.0733065;634.2388188;630.2934282;634.3975974;660.4535839;687.6477279;696.232162;687.2498453;718.1666861;702.2475153;688.4965609;681.4736543;668.4617808;719.4587701;786.0441859;783.5642894;798.9614543;808.8858647;787.2245169;787.1196474;805.6343616;828.3785186;828.4827662;856.6611382;863.2616922;909.8941588;966.9484125;1011.979093;
Panama;PAN;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;1226.069278;1277.221012;1301.940359;1405.671453;1456.453639;1539.629694;1513.202764;1587.391276;1579.382422;1733.080803;1760.707357;1825.30411;1776.166825;1774.963377;1916.115051;1815.726043;1774.405883;1851.432066;2011.856874;2085.234768;2173.158361;2517.080919;2201.98164;2346.698235;2648.144335;2831.832444;2868.827776;2736.046407;2453.344184;2990.158544;2557.57286;2957.69042;3123.034821;3189.08721;3043.156364;2827.764899;2810.542027;2987.98518;3470.439984;3416.937581;3345.840891;3384.587778;3550.772134;3788.853525;3879.863613;4143.736866;4267.844025;4206.523498;4341.289697;4415.613279;4636.22046;4813.339213;4913.247462;5198.265644;5490.963257;5549.663892;5802.535922;5881.968203;;
Peru;PER;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;1777.730019;1802.3663;1966.651137;2083.939861;2152.252096;2238.087969;2391.922811;2487.684224;2388.61625;2404.586569;2393.248901;2434.294165;2422.106687;2533.314423;2694.078589;2712.928364;2666.461709;2544.054318;2278.7198;2208.50156;2305.695571;2417.674478;2302.849841;2122.832892;2130.692489;2118.281593;2381.123131;2591.201477;2323.269382;1902.255196;1852.61493;1883.001738;1832.873555;1878.080687;2017.522893;2168.811718;2179.374891;2217.383232;2135.683002;2071.135228;2092.780704;2087.031947;2164.328896;2196.75128;2250.657019;2312.787707;2435.829097;2624.937575;2835.556018;2899.301739;3137.547781;3336.298139;3554.910902;3724.966885;3841.465346;3945.949197;4033.373307;4071.789839;4150.212939;
Philippines;PHL;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;728.3976815;739.0195017;755.6515613;775.1651707;780.7131097;793.7555083;809.2473412;825.2029309;838.6273037;847.0409033;847.3769479;851.1618905;854.3505843;878.0913048;895.2723618;912.2946903;931.6981941;954.249105;976.9226631;996.7019131;1013.522784;1012.327565;1019.058355;997.6280014;973.4373345;936.4716296;941.9117417;954.1595413;987.1912622;1010.055065;1037.674285;1035.040907;1043.040712;1049.368384;1063.060004;1078.23509;1102.531792;1131.728923;1145.008682;1165.321897;1199.701173;1222.356872;1258.077874;1300.247275;1350.903155;1384.271977;1416.526837;1456.684197;1485.42497;1495.208909;1519.772794;1577.811685;1653.948137;1717.679342;1783.435982;1866.663173;1969.927845;2055.892196;2140.148504;
Palau;PLW;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7007.995659;7132.273706;7470.064527;7527.55355;7199.733999;7151.495405;7464.571243;8068.391462;8162.556183;8357.937453;8787.388465;9308.853273;9247.666805;9237.040889;
Papua New Guinea;PNG;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Poland;POL;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4009.624106;4349.788145;4665.990285;4891.132663;5161.165404;5365.502125;5474.613334;5692.580465;5786.815844;6036.166465;6146.049385;6445.161289;6812.967192;7272.178398;7528.043092;7756.922781;7996.871519;8056.739804;8087.776352;8287.721591;8541.481957;8881.905076;9278.93478;9672.168752;
Pre-demographic dividend;PRE;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;567.7515975;578.6799398;607.3644844;573.713509;538.849514;549.936269;595.7838662;583.3884373;579.7221095;556.3893809;544.5595022;672.3201459;712.4071711;746.2936625;745.282044;789.9951518;740.2232445;851.137344;771.1941785;845.6253381;853.3698416;830.2101683;825.9158797;904.3519522;904.6895803;899.9879844;880.1950076;867.9650502;879.9511064;
Puerto Rico;PRI;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;4038.493998;4286.319465;4624.652575;4633.356994;4882.237561;5244.205297;5870.107488;5818.065617;6670.963115;6942.040759;6655.466117;6434.28304;12720.33032;7160.431689;7474.712139;7685.787755;7611.434324;7293.244044;7202.714673;7336.823092;7603.831347;7869.209256;8119.843964;8506.195236;8763.75629;8777.506942;8882.09789;8716.674558;8984.517781;9354.32865;9732.15707;8502.120003;10643.67906;11155.51293;11581.75619;12146.37381;12481.92433;12578.88601;12884.35321;13355.35433;14487.62529;14903.19877;15119.0708;15413.10053;15322.82325;14964.57449;15258.20732;15670.49863;16244.09959;16708.76198;16454.44166;16308.01452;16155.07335;16478.74403;17340.7138;
Korea, Dem. People’s Rep.;PRK;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;PRT;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;5872.388666;6645.174869;6923.457902;7753.453539;8390.706879;8006.331946;8054.175294;8016.918028;7769.243728;7695.160751;7918.851445;8067.045556;8201.988768;8063.15569;7791.270415;7819.771712;8253.093329;8691.708058;9294.66731;9582.199027;10221.43401;10678.32852;11192.82199;11302.31689;11387.51889;11415.81072;11772.96986;12119.18854;12635.04917;13225.307;13616.92294;13641.56107;13741.10769;13645.94755;13961.35759;14155.1942;14344.01044;14675.11034;14854.95441;14497.68447;14832.37944;14310.5994;13604.53338;13536.7653;13933.96828;14276.96131;14688.6642;15033.8765;15526.32749;
Paraguay;PRY;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;1199.05325;1230.978457;1235.369896;1226.966297;1174.297506;1252.368907;1262.28917;1271.092108;1308.431407;1353.197853;1380.853457;1381.862948;1497.206102;1600.608693;1630.01293;1792.662367;1854.044116;1828.433606;2044.892211;2173.082784;2234.419796;2151.286873;2183.919963;2172.410389;2156.221747;2241.293201;2234.303415;2156.155507;2336.611634;2310.54524;2327.041659;2347.908059;2427.203782;2449.764205;2406.168352;2422.590786;2359.02722;2277.54905;2198.783663;2274.851276;2169.828588;2297.43012;2364.595617;2347.921961;2405.003868;2489.216043;2639.964012;2614.568824;2809.48818;2906.401081;2958.174516;3056.81821;3183.435006;3251.453697;3322.741331;3428.759063;3515.371275;
West Bank and Gaza;PSE;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013.152988;2073.201076;1943.831876;2096.356453;2253.803765;2337.438974;2094.331578;1942.924917;1721.421448;1928.818453;2076.379742;2265.461242;2088.243207;2188.679273;2117.676271;2195.84603;2206.641503;2382.560392;2595.187401;2432.069427;2459.054513;2552.203808;2576.861718;2480.38639;2454.735723;
Pacific island small states;PSS;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Post-demographic dividend;PST;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;10106.89323;10454.9655;10983.10661;11509.7565;11486.76266;11674.33017;12107.8796;12446.66628;12842.72316;13206.75245;13242.61807;13319.60846;13465.15341;13832.08818;14208.45692;14670.17521;15183.26018;15665.17895;16238.49267;16712.58861;17079.61122;17152.15405;17473.65582;17629.33344;18027.08154;18381.07944;18801.58471;19217.89945;19716.64112;20403.72934;21079.23378;21473.52618;21807.478;22169.67964;22665.46324;23181.41431;23637.82101;24039.3741;23942.22461;23558.25283;23869.55687;24080.16434;24220.02979;24412.45851;24725.48001;25212.75441;25645.59512;26120.28593;26584.53627;
French Polynesia;PYF;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qatar;QAT;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6618.540121;6291.20378;7934.824075;7937.657066;10893.28448;11090.2462;11576.64876;11666.74236;11158.15231;10924.49435;10899.16679;10666.72729;10932.43285;11180.99006;11474.84969;11864.78405;12240.70871;12454.6271;;
Romania;ROU;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2247.660145;1999.95493;1905.378987;1931.701743;2007.826002;2248.324093;2425.197083;2320.51836;2464.299822;2364.628371;2404.2874;2641.319994;2880.988617;3145.019244;3664.016891;4100.563211;4545.952998;5252.196152;5805.19696;5481.982918;5239.571601;5339.181565;5469.33651;5497.735049;5778.440286;6151.750555;6674.949162;7386.538367;7817.604797;
Russian Federation;RUS;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2622.240839;2496.029584;2420.090282;2451.918217;2484.419158;2414.20887;2237.26807;2348.913585;2275.559484;2217.473965;2385.364063;2617.620188;2847.558606;3075.113186;3455.829334;3871.920463;4350.945835;4975.40423;5498.566121;5214.989551;5496.33295;5859.671517;6307.741188;6618.637766;6630.707397;5999.3127;5875.354271;6063.204497;6203.347094;
Rwanda;RWA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;246.7531537;231.5672686;263.4998221;241.8796239;192.603134;200.0193997;213.7370469;226.6405404;239.3541097;262.4215356;261.5240215;254.755661;235.082641;221.9497763;224.1866658;193.9618413;220.6240142;224.1797149;244.3224825;275.8851434;288.6295991;283.7442587;267.0710306;296.4376882;247.4238019;232.2279872;249.4119313;225.0620325;237.7484952;232.9188912;229.7559766;262.9752359;281.4157654;286.4949071;237.0777927;244.9877475;256.4124303;263.8476504;276.7752357;298.8173869;318.1300987;317.4629065;351.2984303;325.5241578;341.6070249;365.2345529;412.8627695;407.2396378;424.0459705;461.4638062;471.9111497;501.8176006;526.0341155;532.4222207;550.0052454;633.6685529;614.4803119;608.7488054;631.6955589;
